1178,Monika Rauch Henzinger
1179,Joseph Sill
1180,Jilian Zhang
1181,Franco Maria Nardini
1182,Theodore Johnson
1183,Xiaofeng Yang
1184,Peer Kröger
1185,Ian Ruthven
1186,Shant Karakashian
1187,Milind Joshi
1188,Thomas J. E. Schwarz
1189,Franz Pernkopf
1190,Liangcai Gao
1191,Lester W. Mackey
1192,Ricardo Jiménez-Peris
1193,Greg Ver Steeg
1194,François Bancilhon
1195,Mohamed S. Kamel
1196,Yong Liu
1197,Stefan Brecheisen
1198,Mehdi Kargar
1199,Philip J. Hayes
1200,Alexandre Proutière
1201,Andrew Yates
1202,Gang Luo
1203,Dominik Peters
1204,Reshef Meir
1205,Artur Dubrawski
1206,Wang-Chien Lee
1207,Boon Thau Loo
1208,Frank Puppe
1209,Amin Mantrach
1210,Bin Liu 0005
1211,Aris Gkoulalas-Divanis
1212,Partha Niyogi
1213,Khoi-Nguyen Tran
1214,Rong Chen
1215,Satoshi Sekine
1216,Liz Sonenberg
1217,Issei Sato
1218,Avrim Blum
1219,Jianzhuang Liu
1220,Haym Hirsh
1221,Lin Liao
1222,Gerhard Fischer
1223,Jianchao Han
1224,Paul D. Clough
1225,Andrey Balmin
1226,Gang Chen
1227,Inderpal Narang
1228,Daniele Magazzeni
1229,Joshua Zhexue Huang
1230,Alex Rogers
1231,Patrick Valduriez
1232,M. Maruf Hossain
1233,Laure Berti-Equille
1234,Masahiko Haruno
1235,Cédric du Mouza
1236,Saurabh Kataria
1237,Liang Du
1238,Chang-Shing Perng
1239,Yunhua Hu
1240,Dimitrios Mavroeidis
1241,Paolo Torroni
1242,Bijan Parsia
1243,Ken Barker
1244,Malik Ghallab
1245,Chao Liu 0001
1246,Dana F. Wilkinson
1247,Christos H. Papadimitriou
1248,Chongjie Zhang
1249,Shivnath Babu
1250,Damiano Spina
1251,Ann Nowé
1252,Vivekanand Gopalkrishnan
1253,Miguel Lázaro-Gredilla
1254,Hao Wang 0005
1255,Hao Wang 0008
1256,Senzhang Wang
1257,Vinayaka Pandit
1258,Dorian Suc
1259,Yue Pan
1260,Srikanth Bellamkonda
1261,Vitor R. Carvalho
1262,Brian Gallagher
1263,Gunhee Kim
1264,Blaz Fortuna
1265,Gautam Das
1266,Philippe Pucheral
1267,Deepak Ramachandran
1268,Gérard G. Medioni
1269,Adam Marcus 0002
1270,Taiki Todo
1271,Paul S. Rosenbloom
1272,Luca Becchetti
1273,David J. Harper
1274,Thomas Baby
1275,John E. Laird
1276,Ping Luo
1277,Sunil Kumar Gupta
1278,Sanjeev Khanna
1279,Song Liu
1280,Jonathan Gratch
1281,Giovanni Romano 0002
1282,Jun Zhang 0005
1283,Ramasuri Narayanam
1284,Yang Zhang
1285,David R. Karger
1286,Janice I. Glasgow
1287,Shan-Hung Wu
1288,Agustin A. Araya
1289,Mohammad Sadoghi
1290,Georgios Paliouras
1291,Kentaro Torisawa
1292,Matthew O. Ward
1293,Ullas Nambiar
1294,Nimrod Talmon
1295,Nathan R. Sturtevant
1296,Kush R. Varshney
1297,Valentin Robu
1298,Kristina Lerman
1299,Wenjie Zhang
1300,Philipp Kranen
1301,Larry Kerschberg
1302,Swarup Acharya
1303,Jiong Yang
1304,Jian Yin
1305,Peter E. Latham
1306,Jérôme Monnot
1307,Jianhua Feng
1308,John C. Shafer
1309,David W. Etherington
1310,Fabio Pinelli
1311,Jun Li
1312,Chuanren Liu
1313,Akira Shimazu
1314,Jean Ponce
1315,Yirong Xu
1316,Li Ma
1317,Marco Lippi 0001
1318,Simon Parsons
1319,Wim Martens
1320,Mitsuo Kawato
1321,Stefan Wölfl 0001
1322,Christoph Sawade
1323,Lei Tang
1324,Florentin Wörgötter
1325,Xiaogang Wang
1326,Caleb Chen Cao
1327,Gultekin Özsoyoglu
1328,Jing Zhang
1329,Jean Mark Gawron
1330,Jun Suzuki
1331,Nicolas Heess
1332,Rolf Niedermeier
1333,Ludwig Schmidt
1334,Latha S. Colby
1335,Eduard H. Hovy
1336,Spiros Skiadopoulos
1337,Fazli Can
1338,Syed Khairuzzaman Tanbeer
1339,Ted Pedersen
1340,Vahab S. Mirrokni
1341,Michael Gertz
1342,Chandrika Kamath
1343,Sundeep Rangan
1344,Alexandre d'Aspremont
1345,Lyublena Antova
1346,James R. Curran
1347,Catharine M. Wyss
1348,Paolo Traverso
1349,Wang-Pin Hsiung
1350,John E. Moody
1351,Fereidoon Sadri
1352,William Yeoh 0001
1353,Philip R. Cohen
1354,Daniel Paurat
1355,Shetal Shah
1356,Dolf Trieschnigg
1357,Arnon Rosenthal
1358,Byoung-Tak Zhang
1359,Nicolas Spyratos
1360,Laura E. Brown
1361,Yuan Wang
1362,Mark Hepple
1363,Michael Kifer
1364,Amit Manjhi
1365,Jayant R. Haritsa
1366,Dietmar Jannach
1367,Xiang Zhao
1368,Jinxi Xu
1369,Qian Zhang
1370,Dina Bitton
1371,Ata Kabán
1372,Rifat Ozcan
1373,Karl Schultz
1374,Evangelos Kanoulas
1375,Hans-Peter Kriegel
1376,James Cheney
1377,Meghyn Bienvenu
1378,Philippe Rigaux
1379,Shirin Sohrabi
1380,Yilin Shen
1381,Vidhya Navalpakkam
1382,Xiong Wang
1383,Ali Ghodsi
1384,Wei Jin
1385,Daisuke Okanohara
1386,Massimo Poesio
1387,Jens Nilsson
1388,Umberto Grandi
1389,Zhifeng Bao
1390,Deepak Verma
1391,Xinying Song
1392,Chengtao Li
1393,Marcus A. Maloof
1394,Sanjay Krishnan
1395,Hasan M. Jamil
1396,Daniel Kifer
1397,Min Zhang
1398,Ross B. Girshick
1399,Nilesh Bansal
1400,Ling Liu
1401,Yang Xu
1402,Matteo Magnani
1403,Huahua Wang
1404,Thomas Guyet
1405,Si Wu
1406,Chee-Yong Chan
1407,Jianguo Li
1408,Abhishek Kumar 0001
1409,Joseph Salmon
1410,Motomichi Toyama
1411,Bianca Wackersreuther
1412,Yoshimi Suzuki
1413,Hoang Vu Nguyen
1414,André van Schaik
1415,Tyler Lu
1416,Jiehua Chen
1417,Thomas G. Dietterich
1418,Wai Lam
1419,Nina Mishra
1420,Yingzhen Yang
1421,Paolo Ciaccia
1422,Graham J. Williams
1423,Kian-Lee Tan
1424,Markus Weimer
1425,Martin C. Cooper
1426,Hua Xu
1427,Qingming Huang
1428,Ramayya Krishnan
1429,Yu-Feng Li
1430,Peng Sun
1431,Vassilis Athitsos
1432,Oren Etzioni
1433,Guillem Rull
1434,Xuehua Shen
1435,Ming-Hsuan Yang
1436,Yasushi Sakurai
1437,Jonathan L. Herlocker
1438,Kenneth Wai-Ting Leung
1439,Rui Liu
1440,Mitsuru Ishizuka
1441,Yehoshua Perl
1442,Terry E. Weymouth
1443,Minqi Zhou
1444,Adam J. Grove
1445,Xiang Wang
1446,Xiaobai Liu
1447,Simone Teufel
1448,Adam Kowalczyk
1449,Dario Colazzo
1450,Harikrishna Narasimhan
1451,Egidio L. Terra
1452,Yan Qi 0002
1453,Yuchen Zhao
1454,Francine Chen
1455,Amit Shukla
1456,Beverly Park Woolf
1457,Noam Brown
1458,Relu Patrascu
1459,Sergej Sizov
1460,Karthikeyan Shanmugam
1461,Benjamin Snyder
1462,David Barber
1463,Richard Booth
1464,Amit Dubey
1465,Wei Cheng
1466,Hiroshi Mamitsuka
1467,Paul Morris
1468,Marios Hadjieleftheriou
1469,William A. Woods
1470,Hongning Wang
1471,Sujay Sanghavi
1472,Changying Du
1473,J. Leon Zhao
1474,Duane Szafron
1475,Mary P. Harper
1476,Nick Craswell
1477,Liangda Li
1478,Timothy X. Brown
1479,Ondrej Kuzelka
1480,Sujith Ravi
1481,Liva Ralaivola
1482,Qi Liu
1483,Laurent Mignet
1484,Melanie Herschel
1485,Dong Wang
1486,Robert P. Goldman
1487,Yi Zhang
1488,Marc Eisenstadt
1489,Richard J. Lipton
1490,Winston H. Hsu
1491,Volkan Cevher
1492,Sergey Kirshner
1493,Tzi-cker Chiueh
1494,Ben Carterette
1495,Radu Marinescu 0002
1496,Jeong-Hoon Lee
1497,Mark H. Burstein
1498,Zhi Qiao
1499,Maosong Sun
1500,Jun Yan
1501,Zhuowei Bao
1502,Minos N. Garofalakis
1503,Harr Chen
1504,Vassos Hadzilacos
1505,Marko Robnik-Sikonja
1506,Gholamreza Nakhaeizadeh
1507,Piotr Krzysztof Skowron
1508,Fangzhen Lin
1509,Uwe Röhm
1510,Nazli Goharian
1511,Alexander Rakhlin
1512,Dirk Ormoneit
1513,Leslie Pack Kaelbling
1514,Purnamrita Sarkar
1515,Roni Khardon
1516,Siva Ravada
1517,Andrew McCallum
1518,Joseph Bockhorst
1519,Prateek Jain 0002
1520,Yael Amsterdamer
1521,Neil D. Lawrence
1522,Li Chen
1523,Manabu Okumura
1524,Geoffrey Holmes
1525,Yelong Shen
1526,Yu-Ru Lin
1527,Min Xie 0002
1528,Sahand Negahban
1529,Andreas Koeller
1530,Juliana Freire
1531,Minlie Huang
1532,Pierre Senellart
1533,Kian Ming Adam Chai
1534,Silvan Sievers
1535,Lisa Ballesteros
1536,Yu Zheng
1537,Derek Hao Hu
1538,Aitao Chen
1539,Antonios Deligiannakis
1540,David Chapman
1541,Brendan Lucier
1542,Jennifer Widom
1543,Alexandra Poulovassilis
1544,Li Wang
1545,W. Kevin Wilkinson
1546,José Carlos Príncipe
1547,Xiaofeng Ren
1548,Mohamed Reda Bouadjenek
1549,Sergei O. Kuznetsov
1550,Prithviraj Sen
1551,Marc Sebban
1552,José Gabriel Pereira Lopes
1553,Kai Ming Ting
1554,Sutanu Chakraborti
1555,Jason J. Corso
1556,Alessandro D'Atri
1557,Santosh S. Venkatesh
1558,Xin Liu
1559,David Carmel
1560,Giambattista Amati
1561,W. Nick Street
1562,Katherine A. Heller
1563,Marko Grobelnik
1564,Belle L. Tseng
1565,Ao Feng
1566,Karthik Subbian
1567,Sung Wook Yoon
1568,Akihiro Kishimoto
1569,Vikas C. Raykar
1570,Rui Wang 0002
1571,Vladislav Shkapenyuk
1572,Youngja Park
1573,Praveen Chandar
1574,Nuno Vasconcelos
1575,Salvatore Ruggieri
1576,William C. Regli
1577,M. Pawan Kumar
1578,Mário J. Silva
1579,Oliver Schulte
1580,Zitao Liu
1581,Gordon S. Novak
1582,Nikunj C. Oza
1583,Sean P. Engelson
1584,Zhe Wang
1585,Mark James Carman
1586,Victor E. Lee
1587,Murat Dundar
1588,Rahul Gupta
1589,Alan Fern
1590,Mikko Koivisto
1591,Cheng Deng
1592,András Lörincz
1593,Matthias Nicola
1594,Yi Zhang 0010
1595,Tao Mei
1596,Lawrence J. Henschen
1597,Wei Wang 0010
1598,Fernando Ordóñez
1599,Fan Guo
1600,Stefan Schaal
1601,Minghui Qiu
1602,Roelof van Zwol
1603,Yanen Li
1604,Dirk Habich
1605,Yair Zick
1606,Luis Talavera
1607,Daniel Deutch
1608,Gerald J. Popek
1609,Ben Shneiderman
1610,Haewoon Kwak
1611,Vikram Pudi
1612,John Bear
1613,Lei Wang
1614,Yuan Ni
1615,Malik Magdon-Ismail
1616,Hakan Ferhatosmanoglu
1617,Ke Wang
1618,Loïc Cerf
1619,Ching-Chi Hsu
1620,Xuejun Liao
1621,Moshe Y. Vardi
1622,David Hawking
1623,Shou-De Lin
1624,Leon Bobrowski
1625,Bin Zhou 0002
1626,Klaus Pawelzik
1627,Ramana Yerneni
1628,Katsumi Inoue
1629,Sanjoy Dasgupta
1630,Guodong Zhou
1631,Kirthevasan Kandasamy
1632,William Pentney
1633,Wei Wang
1634,Hsiang-Fu Yu
1635,Pinar Donmez
1636,Chao Wang
1637,Lawrence K. Saul
1638,Sanmay Das
1639,Paul-Alexandru Chirita
1640,Alan M. Frisch
1641,Derek Long
1642,Chi-Yin Chow
1643,Yandong Liu
1644,Magdalena Balazinska
1645,José Francisco Martínez Trinidad
1646,Johann Gamper
1647,Kenji Sagae
1648,Keishi Tajima
1649,Hugo Zaragoza
1650,Simonas Saltenis
1651,Guy W. Mineau
1652,Yanchi Liu
1653,Keiichiro Hoashi
1654,Wen Li
1655,Nandit Soparkar
1656,Yanhua Li
1657,Paul N. Bennett
1658,Victor O. K. Li
1659,Yong Zhang
1660,Terry Winograd
1661,Qi Li
1662,Tamara Polajnar
1663,Jasmine Novak
1664,Wei Chen 0025
1665,Alessandro Cimatti
1666,Dinesh Garg
1667,Angelika Kimmig
1668,Marcus Fontoura
1669,Myoung-Ho Kim
1670,Jian Zhang
1671,Zinovi Rabinovich
1672,Jingren Zhou
1673,Phokion G. Kolaitis
1674,Peter Norvig
1675,Xi Chen
1676,Dennis F. Kibler
1677,Andrew Lim
1678,Yuhong Guo
1679,Carson Kai-Sang Leung
1680,Siamak Ravanbakhsh
1681,Neal Lesh
1682,Gerald A. Wilson
1683,Xiao Bai 0002
1684,David Elsweiler
1685,Hongyan Liu
1686,Ruilin Liu
1687,Samuel Huston
1688,Donald H. Kraft
1689,Andrey Kolobov
1690,Neil M. Goldman
1691,Mao Ye
1692,Alexander Aiken
1693,Daniel Urieli
1694,Luanne Freund
1695,Sham M. Kakade
1696,Jin Huang
1697,Bingjun Sun
1698,Lior Rokach
1699,Yuanlin Zhang
1700,Jun Wang
1701,Giansalvatore Mecca
1702,Qingshan Jiang
1703,Ling Wang
1704,Gustavo Alonso
1705,Claudia Plant
1706,Aditya Khosla
1707,Brian C. Williams
1708,Jennifer Wortman
1709,Carsten Rother
1710,Marcin Zukowski
1711,Stavros Christodoulakis
1712,Wesley W. Chu
1713,Gal A. Kaminka
1714,Franz Josef Och
1715,Bonnie J. Dorr
1716,Tomasz F. Stepinski
1717,Robert Gwadera
1718,Sébastien Konieczny
1719,Doheon Lee
1720,Gregory Z. Grudic
1721,Paolo Frasconi
1722,James Cheng
1723,S. Sundararajan
1724,Stefan Szeider
1725,Hans-Werner Six
1726,Jianhui Chen
1727,Xiao Yu
1728,Hasso Plattner
1729,Gregory R. Ganger
1730,Jinbo Huang
1731,Benjamin Van Roy
1732,Anthony G. Cohn
1733,Scott Bennett
1734,Sandra Carberry
1735,Guozhu Dong
1736,Keki B. Irani
1737,Jian Huang 0002
1738,Wee Sun Lee
1739,Osmar R. Zaïane
1740,Benno Stein
1741,Edward Bortnikov
1742,Jiming Liu
1743,Mauro Vallati
1744,Morteza Zadimoghaddam
1745,Jianwu Yang
1746,Nenad Tomasev
1747,Sebastian Rudolph
1748,Yang Chen
1749,Jochen Dörre
1750,Georges Quénot
1751,Aristides Gionis
1752,Ralph Neuneier
1753,Aya Soffer
1754,Peter T. Wood
1755,Shin'ichi Satoh
1756,Eibe Frank
1757,Andreas Heuer
1758,Lei Han
1759,Dayong Wang
1760,Guodong Long
1761,Donnie Henderson
1762,Alon Orlitsky
1763,Qian Liu
1764,Robert Selkowitz
1765,George H. L. Fletcher
1766,Yu Gu 0002
1767,Hui Li 0005
1768,Sayan Ranu
1769,Yann Dauphin
1770,Pinar Tözün
1771,Betty Salzberg
1772,Jeff Z. Pan
1773,Shashi Shekhar
1774,Xuemin Lin
1775,Jianchang Mao
1776,Huijia Zhu
1777,Andrew Gilpin
1778,Jie Cao
1779,Eric B. Baum
1780,Korris Fu-Lai Chung
1781,Chao Zhang
1782,Matteo Riondato
1783,Liudmila Ostroumova
1784,Ashwin Machanavajjhala
1785,Edwin V. Bonilla
1786,Zvi M. Kedem
1787,Ling Huang
1788,Shuang-Hong Yang
1789,Josh D. Tenenberg
1790,Masahiko Yachida
1791,Andriy Mnih
1792,Li-Yan Yuan
1793,Debasis Ganguly
1794,Nan Li
1795,Yaliang Li
1796,Arun Kumar
1797,Rodney J. Douglas
1798,Jimeng Sun
1799,Scott B. Huffman
1800,Ran Wolff
1801,Alexander Zien
1802,Jie Zhou
1803,C. J. van Rijsbergen
1804,Barry Smyth
1805,Qiang Wang
1806,Jingbo Zhu
1807,Qin Lv
1808,Qin Lu
1809,Kostyantyn M. Shchekotykhin
1810,Gökhan H. Bakir
1811,Thomas C. Rakow
1812,Miao Qiao
1813,Lance M. Kaplan
1814,Paul H. Morris
1815,Sergey Brin
1816,Junling Hu
1817,Kevyn Collins-Thompson
1818,Peter Haase 0001
1819,Yi Li
1820,Cornelia Caragea
1821,Paul Harrenstein
1822,Henryk Jan Komorowski
1823,Silviu Maniu
1824,Oluwasanmi Koyejo
1825,Olivier Spanjaard
1826,Martin Wehrle
1827,Avi Arampatzis
1828,Scott E. Fahlman
1829,Pramod Viswanath
1830,Peter Jackson
1831,Sameer Agarwal
1832,Jiepu Jiang
1833,Wolfgang Maass
1834,Abhinandan Das
1835,Li Zhang
1836,Susan Darling Urban
1837,Michèle Sebag
1838,Howard E. Shrobe
1839,George Samaras
1840,Manfred Opper
1841,Oliver Günther
1842,Flavio Rizzolo
1843,Yuchen Guo
1844,Mikio L. Braun
1845,Bruno Scherrer
1846,Adam Jatowt
1847,Markus Krötzsch
1848,Inbal Ronen
1849,Harumi A. Kuno
1850,Pietro Perona
1851,Cheng Hian Goh
1852,Jun He
1853,Qiankun Zhao
1854,Satyen Kale
1855,Erik Wilde
1856,Meelis Kull
1857,Katja Hose
1858,Edward A. Feigenbaum
1859,Francesca Rossi
1860,Udo Kruschwitz
1861,Gary M. Weiss
1862,Gilles Audemard
1863,Yin Lou
1864,Ming-Feng Tsai
1865,Kris Ganjam
1866,Michael H. Bowling
1867,Jaana Kekäläinen
1868,Nematollaah Shiri
1869,Norman W. Paton
1870,Cédric Archambeau
1871,Harry E. Pople
1872,Stanley Y. W. Su
1873,Dennis Tsichritzis
1874,Chen Wang
1875,J. Stephen Downie
1876,Ronan LeBras
1877,Jialei Wang
1878,Riccardo Martoglia
1879,Xu Chu
1880,Pascal Poupart
1881,John P. Dickerson
1882,Feng Tian
1883,Ruihua Song
1884,Yuan Fang
1885,Akihiro Inokuchi
1886,Xiaohui Yan
1887,Wulfram Gerstner
1888,Xing Xie
1889,Young-Koo Lee
1890,B. Chandrasekaran 0001
1891,Srujana Merugu
1892,Jung-Tae Lee
1893,Marco Zaffalon
1894,Stefano Spaccapietra
1895,Adi Botea
1896,Jonas Peters
1897,Nan Ding
1898,Hyun Jin Moon
1899,Gui-Rong Xue
1900,Tim Brys
1901,Liang Chen
1902,Stefan M. Rüger
1903,Yevgen Borodin
1904,Mor Naaman
1905,Lars Buesing
1906,Brian F. Cooper
1907,Pascal Vincent
1908,Yan Huang
1909,Xibei Jia
1910,John Lee
1911,Pradeep Varakantham
1912,Nikolaj Tatti
1913,Shizhu He
1914,Xuanhui Wang
1915,Larry A. Wasserman
1916,Natalie S. Glance
1917,Raffaele Perego
1918,Alessandro Moschitti
1919,Yosi Mass
1920,Mladen Kolar
1921,Ole Winther
1922,Abdur Chowdhury
1923,Martin Grohe
1924,Ted Briscoe
1925,Stéphan Clémençon
1926,Kevin Leyton-Brown
1927,Subbu N. Subramanian
1928,Randall Davis
1929,Samy Bengio
1930,Anthony Wirth
1931,Ekow J. Otoo
1932,Anastasia Paparrizou
1933,David C. Wilkins
1934,Laurent Charlin
1935,Hong Cheng
1936,Zoran Obradovic
1937,Eyal Amir
1938,Tao Liu
1939,Colin Cherry
1940,Cheng Soon Ong
1941,Torsten Suel
1942,Cyril Goutte
1943,Gaston H. Gonnet
1944,Léon Bottou
1945,Hans-Peter Frei
1946,John P. Cunningham
1947,Philippe Preux
1948,Xin Jin
1949,Klaus-Robert Müller
1950,R. Bharat Rao
1951,Nivio Ziviani
1952,Abdeslam Boularias
1953,Martine De Cock
1954,Yang Cao
1955,David B. Lomet
1956,Hidekazu Oiwa
1957,Atri Rudra
1958,Hado van Hasselt
1959,Narayan Bhamidipati
1960,Robert C. Bolles
1961,Takayoshi Shoudai
1962,Alejandro A. Vaisman
1963,Stefan Wermter
1964,Blaz Zupan
1965,Sabrina De Capitani di Vimercati
1966,Alfredo Cuzzocrea
1967,Clement T. Yu
1968,Dale Skeen
1969,Agma J. M. Traina
1970,Jia Yuan Yu
1971,David F. Gleich
1972,Michael Bowling
1973,Shashi K. Gadia
1974,Don R. Hush
1975,Bodo Billerbeck
1976,Zhe Zhao
1977,Mark H. Montague
1978,Brahim Hnich
1979,Athena Vakali
1980,Marcello Federico
1981,Kun-Ta Chuang
1982,Lise Getoor
1983,Danai Koutra
1984,SangKeun Lee
1985,Matthias Weidlich
1986,Philip Kilby
1987,Cathal Gurrin
1988,Luc Steels
1989,Tie-Yan Liu
1990,Nicola Barbieri
1991,Hans Peter Graf
1992,Panos K. Chrysanthis
1993,Xiongcai Cai
1994,Christian Kohlschütter
1995,Bin Gao
1996,Le Sun
1997,Richard Lippmann
1998,João Magalhães
1999,Abdullah Uz Tansel
2000,Hossein Azari Soufiani
2001,Massimiliano Pontil
2002,Ohad Shamir
2003,Julie Letchner
2004,Xingjie Liu
2005,Jeff Huang 0002
2006,William Bialek
2007,Ning Zhang
2008,Mikio Takagi
2009,Ming Zhang
2010,Thanh Hong Nguyen
2011,Ram Akella
2012,Fred J. Maryanski
2013,Jinha Kim
2014,Chung-Sheng Li
2015,Adam Roegiest
2016,Farouk Toumani
2017,Rui Kuang
2018,Tingting He
2019,Tak-Lam Wong
2020,J. Shane Culpepper
2021,Po Hu
2022,Fabrizio Sebastiani 0001
2023,Anant Jhingran
2024,Jacob Eisenstein
2025,Amitabha Mukerjee
2026,Guillaume Raschia
2027,Srinivasan H. Sengamedu
2028,Alexander Gammerman
2029,Dan Jurafsky
2030,Lei Zhang 0007
2031,Lei Zhang 0001
2032,Avi Pfeffer
2033,See-Kiong Ng
2034,Matthew B. Koll
2035,Yee-Chun Lee
2036,Yexi Jiang
2037,Ivor W. Tsang
2038,Greg Mori
2039,Takuichi Nishimura
2040,Charmgil Hong
2041,Aditya G. Parameswaran
2042,David Newman
2043,Ari Rappoport
2044,Wouter M. Koolen
2045,Sebastian Riedel
2046,Charu C. Aggarwal
2047,Wenxin Liang
2048,Ya Zhang
2049,Siegfried Handschuh
2050,Bo-June Paul Hsu
2051,Tapani Raiko
2052,Peter Bailey
2053,Roger B. Grosse
2054,Andres Muñoz Medina
2055,Axel Polleres
2056,Gianluigi Greco
2057,Min-Jae Lee
2058,Jesús Vegas
2059,Wee Hyong Tok
2060,Xipeng Qiu
2061,Shuai Yuan
2062,James A. Hendler
2063,Kai Yu
2064,Thanh Tran
2065,Aravind K. Joshi
2066,Vuk Ercegovac
2067,Charles X. Ling
2068,Stefano Paraboschi
2069,Peter A. Flach
2070,Shan Jiang
2071,Yu Zhang
2072,Borja Balle
2073,Michael J. Kearns
2074,Peter Stone
2075,Roberto J. Bayardo Jr.
2076,Kostas Tsioutsiouliklis
2077,Wei Wang 0011
2078,Marc Plantevit
2079,Daniel J. Hsu
2080,Fei Chiang
2081,Tong Zhao
2082,Chedy Raïssi
2083,Hao He
2084,Kai Wang
2085,Tamara G. Kolda
2086,Mary F. Fernández
2087,Ryan P. Adams
2088,Dmitry Pavlov
2089,Thomas Hofmann
2090,Nisheeth Shrivastava
2091,Rong She
2092,Ulrich Junker
2093,Andreas Harth
2094,Aarti Singh
2095,Josh Attenberg
2096,Vagelis Hristidis
2097,Chunyi Shi
2098,Nicolas Bruno
2099,Yin Yang
2100,Xiangliang Zhang
2101,Sébastien Bubeck
2102,Sergey Chernov
2103,Takeshi Tokuyama
2104,Charles A. Sutton
2105,Peter Kissmann
2106,Nelson Morgan
2107,Bin Yang 0002
2108,David A. Grossman
2109,David Maxwell Chickering
2110,Nisarg Shah 0001
2111,Dingming Wu
2112,Allen Ginsberg
2113,Anupam Bhide
2114,Anil Nori
2115,Joseph A. Konstan
2116,Jinyoung Kim
2117,Keith C. C. Chan
2118,T. Y. Cliff Leung
2119,Eric A. Hansen
2120,Jaz S. Kandola
2121,Idan Szpektor
2122,Sheng Zhong
2123,Xiaowei Ying
2124,Guanfeng Liu
2125,Xiaofang Zhou
2126,Makoto Yamada
2127,Matthias W. Seeger
2128,Christoph Walther
2129,Rajarshi Das
2130,Nattiya Kanhabua
2131,David J. Israel
2132,Marco Botta
2133,Todd C. Mowry
2134,Kamalika Das
2135,Ahmad Ghazal
2136,Sirish Chandrasekaran
2137,Peter Christen
2138,Kevin Chiew
2139,Yuanhua Lv
2140,T. Anthony Marsland
2141,Thomas Eiter
2142,Ramakrishnan Srikant
2143,Marina Drosou
2144,Susan Gauch
2145,Peter Mika
2146,Zeeshan Syed
2147,Ping Hou
2148,Athman Bouguettaya
2149,Wen-Hsiang Lu
2150,Jon M. Kleinberg
2151,Maria Soledad Pera
2152,Anil K. Jain
2153,Kurt A. Shoens
2154,Guilin Qi
2155,Richard Dearden
2156,Justus H. Piater
2157,Alan S. Willsky
2158,Zheng Zhang
2159,Evangelos E. Papalexakis
2160,Subutai Ahmad
2161,Denilson Barbosa
2162,Alfonso Gerevini
2163,Michail G. Lagoudakis
2164,Peter Zabback
2165,Yi-Min Wang
2166,Wenke Lee
2167,Karthik Sridharan
2168,Stephen Jose Hanson
2169,Toshihiro Kamishima
2170,Kanishka Bhaduri
2171,Minoru Asada
2172,Sariel Har-Peled
2173,Haim Avron
2174,Samaneh Moghaddam
2175,Eric Eaton
2176,Yiu-ming Cheung
2177,Dirk Husmeier
2178,Geoffrey J. Gordon
2179,Premkumar T. Devanbu
2180,Vasile-Marian Scuturici
2181,Brigitte Boden
2182,Suju Rajan
2183,Hai H. Wang
2184,Zhen Wen
2185,Michael Zakharyaschev
2186,Joakim Nivre
2187,Clayton T. Morrison
2188,Gordon V. Cormack
2189,Benjamin Piwowarski
2190,Rob Fergus
2191,Gabriella Pasi
2192,Fábio Gagliardi Cozman
2193,Haitham Bou-Ammar
2194,Jonathan Goldstein
2195,Corinna Cortes
2196,Ke Wu
2197,Sridhar Ramaswamy
2198,Andreas G. Andreou
2199,Xiaofei Zhu
2200,Nancy Green
2201,Richard Sproat
2202,Jun-Ming Xu
2203,Taifeng Wang
2204,Wolfgang Lehner
2205,Ramakrishna Varadarajan
2206,Damianos Chatziantoniou
2207,Han Xiao 0002
2208,Mingxuan Yuan
2209,Tamás Horváth
2210,Stephan Seufert
2211,Vitaly Shmatikov
2212,David G. Stork
2213,Chunyuan Li
2214,Prashant Doshi
2215,Jörg Kindermann
2216,Keke Chen
2217,Jia Li
2218,Guangyan Huang
2219,Evangelos Markakis
2220,Gang Wu
2221,Didier Dubois
2222,Margo I. Seltzer
2223,Silvio Lattanzi
2224,Dekai Wu
2225,Jeffrey Mark Siskind
2226,Brian P. McCune
2227,Xiang Ren
2228,Katsuhiko Ishiguro
2229,Robert A. Jacobs
2230,Subramanian Arumugam
2231,Guanggang Geng
2232,Abdelsalam Helal
2233,Zechao Li
2234,James C. French
2235,Keith Decker
2236,Henry W. Davis
2237,Ian A. Kash
2238,Haibing Lu
2239,Nabil Layaïda
2240,Gerhard Weikum
2241,Mohammad Ghavamzadeh
2242,Risi Kondor
2243,Yue Lu
2244,Lidan Wang
2245,Masaru Kitsuregawa
2246,Matt Jones
2247,Jayavel Shanmugasundaram
2248,Ching-man Au Yeung
2249,Warren Shen
2250,Guy Shani
2251,David J. Weir
2252,John Shawe-Taylor
2253,Dit-Yan Yeung
2254,Vasant Honavar
2255,Mirwaes Wahabzada
2256,Christopher Jefferson
2257,Torben Bach Pedersen
2258,H. T. Kung
2259,HongJiang Zhang
2260,Haiping Lu
2261,Michael R. Genesereth
2262,Ankush Khandelwal
2263,Huayu Li
2264,Wei Wei
2265,Yuqing Wu
2266,Jan Flokstra
2267,Yuening Hu
2268,Xun Wang
2269,Fernando De la Torre
2270,Xiaoou Tang
2271,Christian Thurau
2272,Yu Sun
2273,Vangelis Karkaletsis
2274,Jinoh Oh
2275,Budhaditya Saha
2276,Chien Chin Chen
2277,Naphtali Rishe
2278,David K. Duvenaud
2279,Anders Jonsson
2280,Mehrdad Farajtabar
2281,Nils J. Nilsson
